date,city,precipitation,sunshine,templature
1936-12-01,Fukuoka,128.9,111.7,8.4
1937-01-01,Fukuoka,102.2,82.4,5.8
1937-02-01,Fukuoka,114.8,96.1,7.6
1937-03-01,Fukuoka,89.1,170.5,8.7
1937-04-01,Fukuoka,73,198.5,13.8
1937-05-01,Fukuoka,100.1,215.5,17.8
1937-06-01,Fukuoka,217.6,195.9,21.4
1937-07-01,Fukuoka,256.8,194.1,26.5
1937-08-01,Fukuoka,88.3,267.7,27.3
1937-09-01,Fukuoka,221.7,181.4,22.8
1937-10-01,Fukuoka,164.5,174.4,16.8
1937-11-01,Fukuoka,188.7,102.8,12.7
1937-12-01,Fukuoka,56.8,113.2,6.6
1938-01-01,Fukuoka,71.8,74,3.7
1938-02-01,Fukuoka,49.1,152.4,4.4
1938-03-01,Fukuoka,89.1,157.5,9.4
1938-04-01,Fukuoka,31.9,222.5,13.7
1938-05-01,Fukuoka,204.7,183,19
1938-06-01,Fukuoka,344.1,149.8,21.5
1938-07-01,Fukuoka,85.7,246.9,25.8
1938-08-01,Fukuoka,157.9,243.7,26.4
1938-09-01,Fukuoka,112.9,215.9,21.3
1938-10-01,Fukuoka,262.6,149.1,18.4
1938-11-01,Fukuoka,56.5,169.3,10.7
1938-12-01,Fukuoka,43.7,123.2,7.3
1939-01-01,Fukuoka,68.9,115.1,4.3
1939-02-01,Fukuoka,79.8,122,5.3
1939-03-01,Fukuoka,101.6,172.8,8.6
1939-04-01,Fukuoka,147.6,150.7,13.8
1939-05-01,Fukuoka,41.2,249.1,17.8
1939-06-01,Fukuoka,80,190.1,21.9
1939-07-01,Fukuoka,99,267.4,27.1
1939-08-01,Fukuoka,69.3,277.7,26.4
1939-09-01,Fukuoka,75.8,221.8,22.6
1939-10-01,Fukuoka,146.6,161.9,17.4
1939-11-01,Fukuoka,79.8,154,12.2
1939-12-01,Fukuoka,10.2,148.6,6.7
1940-01-01,Fukuoka,19.9,130.1,4.7
1940-02-01,Fukuoka,136.9,116.2,4.7
1940-03-01,Fukuoka,66.6,188.2,7.7
1940-04-01,Fukuoka,92.6,213.3,12.6
1940-05-01,Fukuoka,24.6,244.4,17.4
1940-06-01,Fukuoka,302.4,213.6,21.6
1940-07-01,Fukuoka,129.6,244.6,27.4
1940-08-01,Fukuoka,395.4,182.7,25.6
1940-09-01,Fukuoka,176.2,144.3,22.6
1940-10-01,Fukuoka,91.8,179,17.3
1940-11-01,Fukuoka,45.3,160.8,12.6
1940-12-01,Fukuoka,58,145.2,8.3
1941-01-01,Fukuoka,90.5,114.4,6
1941-02-01,Fukuoka,68.2,106.8,5.7
1941-03-01,Fukuoka,89.5,191.4,9.9
1941-04-01,Fukuoka,105.2,243.3,13.7
1941-05-01,Fukuoka,213.3,219.5,18.7
1941-06-01,Fukuoka,687.7,144.5,22.2
1941-07-01,Fukuoka,199.3,97.6,24.2
1941-08-01,Fukuoka,160.1,203.6,25.8
1941-09-01,Fukuoka,315,145.1,21.3
1941-10-01,Fukuoka,172.3,212.7,15.9
1941-11-01,Fukuoka,55.5,153.6,13
1941-12-01,Fukuoka,93.9,130.5,8.3
1942-01-01,Fukuoka,47.6,111.1,4.2
1942-02-01,Fukuoka,70.6,107.3,5
1942-03-01,Fukuoka,151.7,150.1,10.9
1942-04-01,Fukuoka,124.2,216.2,13.5
1942-05-01,Fukuoka,120.8,194.9,16.9
1942-06-01,Fukuoka,262.8,148,21.7
1942-07-01,Fukuoka,66.4,303,28.1
1942-08-01,Fukuoka,315.3,213.9,27.3
1942-09-01,Fukuoka,261.2,164.3,23.4
1942-10-01,Fukuoka,85.3,220.9,16.3
1942-11-01,Fukuoka,21.3,185.2,11.1
1942-12-01,Fukuoka,73.6,141.9,6.4
1943-01-01,Fukuoka,11.3,154.2,3.2
1943-02-01,Fukuoka,54.9,159.9,5.1
1943-03-01,Fukuoka,67.8,189,8.5
1943-04-01,Fukuoka,126.9,214.4,12.2
1943-05-01,Fukuoka,108.3,224.7,17.8
1943-06-01,Fukuoka,211.8,158.6,21.7
1943-07-01,Fukuoka,210.3,169,25.2
1943-08-01,Fukuoka,85.5,237.8,26.9
1943-09-01,Fukuoka,344.7,158.4,23.2
1943-10-01,Fukuoka,61.4,212.4,17.4
1943-11-01,Fukuoka,67.6,168.3,11.5
1943-12-01,Fukuoka,37.7,173.3,7.7
1944-01-01,Fukuoka,41.7,150.2,5
1944-02-01,Fukuoka,84.6,141.4,4.9
1944-03-01,Fukuoka,75.7,203.5,7.6
1944-04-01,Fukuoka,62.6,189.8,12.5
1944-05-01,Fukuoka,72.5,215.8,18.3
1944-06-01,Fukuoka,90.1,280.8,22.3
1944-07-01,Fukuoka,127.1,243,27.1
1944-08-01,Fukuoka,95.7,307.9,27.2
1944-09-01,Fukuoka,316.9,209.6,23.2
1944-10-01,Fukuoka,117.5,179.7,17
1944-11-01,Fukuoka,106.9,132.8,13.3
1944-12-01,Fukuoka,34.4,77.1,5.4
1945-01-01,Fukuoka,14.6,108.3,3
1945-02-01,Fukuoka,82.1,137.6,3.3
1945-03-01,Fukuoka,80.7,174.2,8.7
1945-04-01,Fukuoka,84.2,246.6,14.3
1945-05-01,Fukuoka,91.3,241.6,16.5
1945-06-01,Fukuoka,141.3,160.7,22.1
1945-07-01,Fukuoka,316,197.9,25.4
1945-08-01,Fukuoka,172.9,262.8,27.2
1945-09-01,Fukuoka,655.4,129.7,23.4
1945-10-01,Fukuoka,349.7,135,17.1
1945-11-01,Fukuoka,115.4,189.1,11.9
1945-12-01,Fukuoka,88.8,117.3,7.3
1946-01-01,Fukuoka,38.6,145.5,5.6
1946-02-01,Fukuoka,51.2,157.8,6.1
1946-03-01,Fukuoka,164.2,143.7,8.2
1946-04-01,Fukuoka,201.9,178.4,14.5
1946-05-01,Fukuoka,119.7,195.6,17.5
1946-06-01,Fukuoka,364.1,133.7,23.3
1946-07-01,Fukuoka,180.2,259,26.8
1946-08-01,Fukuoka,115.3,234.3,26.8
1946-09-01,Fukuoka,179.8,200,23.1
1946-10-01,Fukuoka,44.9,202.9,17
1946-11-01,Fukuoka,90.1,147.2,13.4
1946-12-01,Fukuoka,82.5,79.7,6.7
1947-01-01,Fukuoka,120.5,78.3,6.2
1947-02-01,Fukuoka,70.4,109.7,3.2
1947-03-01,Fukuoka,32.9,185.4,7.9
1947-04-01,Fukuoka,55.3,256.1,13.1
1947-05-01,Fukuoka,174.5,182,16.3
1947-06-01,Fukuoka,307.7,178.6,19.9
1947-07-01,Fukuoka,316.4,193.7,26.5
1947-08-01,Fukuoka,142,287.8,27.4
1947-09-01,Fukuoka,156.9,193.4,23.4
1947-10-01,Fukuoka,45.3,178.5,15.7
1947-11-01,Fukuoka,34.1,181.2,10.4
1947-12-01,Fukuoka,143.4,94.3,6
1948-01-01,Fukuoka,61.8,142.3,5.2
1948-02-01,Fukuoka,63.9,164.6,6.5
1948-03-01,Fukuoka,99.6,176.7,8.7
1948-04-01,Fukuoka,113.2,198.2,14.6
1948-05-01,Fukuoka,142.9,209.3,17.6
1948-06-01,Fukuoka,187.5,249.8,22
1948-07-01,Fukuoka,461.1,153.5,26
1948-08-01,Fukuoka,180.1,270,26.2
1948-09-01,Fukuoka,329.8,178.1,23.2
1948-10-01,Fukuoka,45.5,194.3,18.4
1948-11-01,Fukuoka,82.7,152.8,12.2
1948-12-01,Fukuoka,165.7,134.9,10.6
1949-01-01,Fukuoka,93.7,116,5.8
1949-02-01,Fukuoka,146.9,111.6,7.2
1949-03-01,Fukuoka,101,185.5,8
1949-04-01,Fukuoka,49.4,222.1,12.5
1949-05-01,Fukuoka,124.9,217,18.5
1949-06-01,Fukuoka,302.9,123.5,20
1949-07-01,Fukuoka,208.9,178.8,24.6
1949-08-01,Fukuoka,322.6,224.3,26.4
1949-09-01,Fukuoka,203.1,187.7,23.3
1949-10-01,Fukuoka,68.2,181.5,16.1
1949-11-01,Fukuoka,93.3,135.6,11.9
1949-12-01,Fukuoka,106.9,84.1,7.8
1950-01-01,Fukuoka,154.8,121.3,7.5
1950-02-01,Fukuoka,116.8,113.2,6.6
1950-03-01,Fukuoka,165.8,179.2,8.9
1950-04-01,Fukuoka,88,184.6,13.8
1950-05-01,Fukuoka,129.1,219.4,18.4
1950-06-01,Fukuoka,173.4,169.6,21.3
1950-07-01,Fukuoka,83.7,222.9,26.7
1950-08-01,Fukuoka,83.6,260.7,26.5
1950-09-01,Fukuoka,317.3,175.3,23.2
1950-10-01,Fukuoka,96.2,179.3,17.3
1950-11-01,Fukuoka,153.6,136.1,12.7
1950-12-01,Fukuoka,84.3,99.9,6.4
1951-01-01,Fukuoka,65.6,129,4.7
1951-02-01,Fukuoka,175.4,115.5,7
1951-03-01,Fukuoka,76.3,183.1,8.1
1951-04-01,Fukuoka,133.8,152.9,13
1951-05-01,Fukuoka,74.9,238.9,18.2
1951-06-01,Fukuoka,174.5,238.1,21.1
1951-07-01,Fukuoka,443.4,178.3,24.5
1951-08-01,Fukuoka,154.2,257.5,27.6
1951-09-01,Fukuoka,86.6,190.3,21
1951-10-01,Fukuoka,281.1,199.2,17.7
1951-11-01,Fukuoka,112.6,150.7,12.1
1951-12-01,Fukuoka,104.7,156.5,8.7
1952-01-01,Fukuoka,109.5,86.5,5.4
1952-02-01,Fukuoka,112.9,100.5,5.2
1952-03-01,Fukuoka,82.9,155.5,8.4
1952-04-01,Fukuoka,171.9,204.2,14.2
1952-05-01,Fukuoka,118.8,196.4,17.8
1952-06-01,Fukuoka,353.8,129.5,21.4
1952-07-01,Fukuoka,177,182.8,25.7
1952-08-01,Fukuoka,96.3,240.4,27.4
1952-09-01,Fukuoka,230.9,145.5,23.1
1952-10-01,Fukuoka,78.1,205.2,16.3
1952-11-01,Fukuoka,46.4,155.1,14.1
1952-12-01,Fukuoka,54,116.1,7.2
1953-01-01,Fukuoka,66.5,123.1,5.1
1953-02-01,Fukuoka,79.4,102.1,6.4
1953-03-01,Fukuoka,114.5,176.5,9.4
1953-04-01,Fukuoka,82.4,227.8,12.7
1953-05-01,Fukuoka,210.1,188.1,18.1
1953-06-01,Fukuoka,1055.9,89.4,21.5
1953-07-01,Fukuoka,274,179.5,26.9
1953-08-01,Fukuoka,129.9,243.1,27.9
1953-09-01,Fukuoka,265,171.1,23.5
1953-10-01,Fukuoka,37.7,203.8,18.3
1953-11-01,Fukuoka,49.9,158.7,12.3
1953-12-01,Fukuoka,75.2,122.6,9.6
1954-01-01,Fukuoka,110.7,68.6,7.8
1954-02-01,Fukuoka,106.8,127.2,7.5
1954-03-01,Fukuoka,99.5,200.8,8.8
1954-04-01,Fukuoka,108.5,155.4,14.5
1954-05-01,Fukuoka,274.4,183.5,18.7
1954-06-01,Fukuoka,357.1,138.4,20.6
1954-07-01,Fukuoka,466.1,102.2,24.8
1954-08-01,Fukuoka,116,271.2,27.5
1954-09-01,Fukuoka,382.4,167.8,23.6
1954-10-01,Fukuoka,53,174.9,16.7
1954-11-01,Fukuoka,47,200.2,13.4
1954-12-01,Fukuoka,61.3,108.9,8
1955-01-01,Fukuoka,50.5,90.8,4.7
1955-02-01,Fukuoka,94.7,128.4,7.4
1955-03-01,Fukuoka,114,121,10.7
1955-04-01,Fukuoka,361.1,165.3,14.7
1955-05-01,Fukuoka,53.4,195.5,18.2
1955-06-01,Fukuoka,279.3,146.3,23.4
1955-07-01,Fukuoka,288.8,206.1,27.3
1955-08-01,Fukuoka,72.3,254.1,26.6
1955-09-01,Fukuoka,201.2,162.7,23.8
1955-10-01,Fukuoka,35.5,172.2,16.7
1955-11-01,Fukuoka,70.9,193.6,10.9
1955-12-01,Fukuoka,23.3,166.7,8.3
1956-01-01,Fukuoka,104.3,116.3,5.6
1956-02-01,Fukuoka,103.9,153.6,4.8
1956-03-01,Fukuoka,136.9,126,9.4
1956-04-01,Fukuoka,76.4,198,13.8
1956-05-01,Fukuoka,132.5,143,17.1
1956-06-01,Fukuoka,263.4,156.3,22.5
1956-07-01,Fukuoka,215.2,255.8,27.2
1956-08-01,Fukuoka,438.9,199.6,26
1956-09-01,Fukuoka,323.3,151.8,23.5
1956-10-01,Fukuoka,120.2,172,18.1
1956-11-01,Fukuoka,25.8,169.3,11
1956-12-01,Fukuoka,14.1,118.8,5.7
1957-01-01,Fukuoka,57.7,128,7
1957-02-01,Fukuoka,68.6,108.2,4.9
1957-03-01,Fukuoka,38.8,185.5,7.9
1957-04-01,Fukuoka,174.8,148.4,14.3
1957-05-01,Fukuoka,98,201.1,18.1
1957-06-01,Fukuoka,259.1,154.7,21.2
1957-07-01,Fukuoka,638.2,123.8,26.2
1957-08-01,Fukuoka,241,181.2,26.5
1957-09-01,Fukuoka,181.6,121.2,20.9
1957-10-01,Fukuoka,41.7,210.6,16.8
1957-11-01,Fukuoka,46.8,179.2,12.7
1957-12-01,Fukuoka,77.2,103.5,8.3
1958-01-01,Fukuoka,88.3,84.3,5.5
1958-02-01,Fukuoka,62.7,139.6,7.2
1958-03-01,Fukuoka,214.2,159.2,9.6
1958-04-01,Fukuoka,262.6,145.6,15
1958-05-01,Fukuoka,118,216.2,18.2
1958-06-01,Fukuoka,144.2,223.2,22.5
1958-07-01,Fukuoka,34.6,239.1,27.8
1958-08-01,Fukuoka,417.4,163.3,26.5
1958-09-01,Fukuoka,78.7,182.9,24
1958-10-01,Fukuoka,104.8,164.8,17.5
1958-11-01,Fukuoka,87.8,160.3,12.5
1958-12-01,Fukuoka,84.8,156,9.6
1959-01-01,Fukuoka,77.5,92.1,5.1
1959-02-01,Fukuoka,73.8,81.4,9.4
1959-03-01,Fukuoka,130.4,177.2,10.7
1959-04-01,Fukuoka,165.2,191.9,14.4
1959-05-01,Fukuoka,134.3,179.5,18.6
1959-06-01,Fukuoka,91,253.8,22
1959-07-01,Fukuoka,493,166.5,27
1959-08-01,Fukuoka,51.7,241.8,27.8
1959-09-01,Fukuoka,140.3,168.5,24.2
1959-10-01,Fukuoka,18.8,214.4,18.4
1959-11-01,Fukuoka,99.6,168.5,13.6
1959-12-01,Fukuoka,113.8,117.5,8.8
1960-01-01,Fukuoka,65.5,126.9,5.4
1960-02-01,Fukuoka,16.1,180.9,7.8
1960-03-01,Fukuoka,93.6,178.8,10.7
1960-04-01,Fukuoka,142.4,204.5,13.3
1960-05-01,Fukuoka,203.5,189.4,18.5
1960-06-01,Fukuoka,257.8,186.7,22.5
1960-07-01,Fukuoka,30.6,254.6,27.8
1960-08-01,Fukuoka,76.6,239.9,27.9
1960-09-01,Fukuoka,513.5,100.9,23.7
1960-10-01,Fukuoka,82.5,217.9,17.7
1960-11-01,Fukuoka,78.9,135.9,13.3
1960-12-01,Fukuoka,39.9,96.6,6.8
1961-01-01,Fukuoka,49.7,113.2,4.4
1961-02-01,Fukuoka,44.8,148.6,5.4
1961-03-01,Fukuoka,121.8,187.7,10.2
1961-04-01,Fukuoka,98.2,202.4,14.4
1961-05-01,Fukuoka,153.5,189.7,19
1961-06-01,Fukuoka,91.6,159.8,22.8
1961-07-01,Fukuoka,160.8,207.2,28.3
1961-08-01,Fukuoka,139.5,209.8,28.1
1961-09-01,Fukuoka,212,184.4,25.4
1961-10-01,Fukuoka,181.9,161.8,19.7
1961-11-01,Fukuoka,67.9,126,13.8
1961-12-01,Fukuoka,55.1,134.3,8.2
1962-01-01,Fukuoka,115.5,83,4.7
1962-02-01,Fukuoka,45.4,135.9,6.7
1962-03-01,Fukuoka,47.6,185.8,9
1962-04-01,Fukuoka,81.8,190.4,13.2
1962-05-01,Fukuoka,135.2,193,18.1
1962-06-01,Fukuoka,208.1,111.2,21.2
1962-07-01,Fukuoka,451.3,134.4,26.7
1962-08-01,Fukuoka,157.5,192.4,27.1
1962-09-01,Fukuoka,161.4,180.5,23.7
1962-10-01,Fukuoka,115.8,204.5,17.4
1962-11-01,Fukuoka,132.2,113.5,12.2
1962-12-01,Fukuoka,95.9,120.5,8.4
1963-01-01,Fukuoka,121.1,45,2.6
1963-02-01,Fukuoka,60.3,78.9,3.5
1963-03-01,Fukuoka,83.7,173.2,8.7
1963-04-01,Fukuoka,170.1,138.1,14.3
1963-05-01,Fukuoka,496.3,56.7,19.1
1963-06-01,Fukuoka,503.8,72.7,22
1963-07-01,Fukuoka,222.2,166.8,27
1963-08-01,Fukuoka,318.9,178.9,27
1963-09-01,Fukuoka,114.2,166.3,22.7
1963-10-01,Fukuoka,73.7,188.7,16.6
1963-11-01,Fukuoka,63.2,148,12.7
1963-12-01,Fukuoka,73.1,122.4,8.9
1964-01-01,Fukuoka,144.5,93.1,7.5
1964-02-01,Fukuoka,62.1,66.7,5
1964-03-01,Fukuoka,58.4,199.9,9.5
1964-04-01,Fukuoka,183.8,88.1,17.4
1964-05-01,Fukuoka,138.6,218,19.1
1964-06-01,Fukuoka,184.4,167.7,21.8
1964-07-01,Fukuoka,91.7,244,28.5
1964-08-01,Fukuoka,131.5,263.5,28.3
1964-09-01,Fukuoka,143.4,180,24.5
1964-10-01,Fukuoka,101.4,182.1,18.3
1964-11-01,Fukuoka,106.2,181,12.1
1964-12-01,Fukuoka,42.9,124.3,7.9
1965-01-01,Fukuoka,61.9,129.3,5.2
1965-02-01,Fukuoka,27.1,157.7,6.3
1965-03-01,Fukuoka,71.6,219.8,7.7
1965-04-01,Fukuoka,142.3,198.3,12.5
1965-05-01,Fukuoka,194.3,203.4,18
1965-06-01,Fukuoka,244,187.7,21.2
1965-07-01,Fukuoka,236.1,134.8,27.1
1965-08-01,Fukuoka,143.5,271.5,27.2
1965-09-01,Fukuoka,188.8,188.5,21
1965-10-01,Fukuoka,46.1,233.7,16.8
1965-11-01,Fukuoka,127.7,149.2,14
1965-12-01,Fukuoka,56.8,87.7,7.5
1966-01-01,Fukuoka,34.1,145.2,5.5
1966-02-01,Fukuoka,53.1,126,8.1
1966-03-01,Fukuoka,133,155.7,10.8
1966-04-01,Fukuoka,106.9,161.3,14.1
1966-05-01,Fukuoka,101.4,220.2,18.2
1966-06-01,Fukuoka,214.8,181.8,21.9
1966-07-01,Fukuoka,119.9,211.9,26.5
1966-08-01,Fukuoka,52.6,244,29
1966-09-01,Fukuoka,342,194.4,23
1966-10-01,Fukuoka,110.2,178.9,17.9
1966-11-01,Fukuoka,123.6,152.2,12.2
1966-12-01,Fukuoka,48.8,94,6.9
1967-01-01,Fukuoka,111.1,116.6,5.2
1967-02-01,Fukuoka,50.7,102.4,6.1
1967-03-01,Fukuoka,117.7,167.6,10.1
1967-04-01,Fukuoka,215,134.9,14.8
1967-05-01,Fukuoka,59.3,222.4,19.6
1967-06-01,Fukuoka,67.6,212.5,23.2
1967-07-01,Fukuoka,366.6,178.9,27.1
1967-08-01,Fukuoka,69.8,270.4,28.8
1967-09-01,Fukuoka,23.6,249.7,24.1
1967-10-01,Fukuoka,100.7,171.7,17.7
1967-11-01,Fukuoka,93.4,118.4,13.1
1967-12-01,Fukuoka,69.9,49.2,5.5
1968-01-01,Fukuoka,60,90.4,5.8
1968-02-01,Fukuoka,126.5,81.8,3
1968-03-01,Fukuoka,56.5,180.8,9.4
1968-04-01,Fukuoka,64.5,184.7,14.2
1968-05-01,Fukuoka,46.5,193.5,17.6
1968-06-01,Fukuoka,162.5,180.9,21.4
1968-07-01,Fukuoka,303.5,149.2,25.2
1968-08-01,Fukuoka,95.5,178.8,26.8
1968-09-01,Fukuoka,243,152.1,23.4
1968-10-01,Fukuoka,72,173,17.1
1968-11-01,Fukuoka,51,170.6,13
1968-12-01,Fukuoka,131.5,101.9,10.6
1969-01-01,Fukuoka,95.5,58,6.8
1969-02-01,Fukuoka,86,67.8,6.7
1969-03-01,Fukuoka,72.5,128.8,8.4
1969-04-01,Fukuoka,111.5,163,14.7
1969-05-01,Fukuoka,94.5,215.7,18.8
1969-06-01,Fukuoka,246,191,21.6
1969-07-01,Fukuoka,262,192.2,26.2
1969-08-01,Fukuoka,137.5,236.1,28.2
1969-09-01,Fukuoka,110,181.7,25.2
1969-10-01,Fukuoka,40,206.3,17.4
1969-11-01,Fukuoka,76.5,126.6,12.4
1969-12-01,Fukuoka,79,93.8,7.1
1970-01-01,Fukuoka,34.5,111,4.4
1970-02-01,Fukuoka,52,138.8,7.7
1970-03-01,Fukuoka,21.5,178.3,7
1970-04-01,Fukuoka,154.5,127.3,13.3
1970-05-01,Fukuoka,204.5,170.1,18.7
1970-06-01,Fukuoka,294,76.4,20.8
1970-07-01,Fukuoka,131.5,158.3,26.2
1970-08-01,Fukuoka,124.5,226.9,28.1
1970-09-01,Fukuoka,168,159.6,25.3
1970-10-01,Fukuoka,150,167,19.5
1970-11-01,Fukuoka,56,159.2,12.9
1970-12-01,Fukuoka,16.5,110.5,8.1
1971-01-01,Fukuoka,117.5,108.7,5.5
1971-02-01,Fukuoka,59,106.2,6.4
1971-03-01,Fukuoka,73.5,192.1,8.9
1971-04-01,Fukuoka,38.5,230.5,14.3
1971-05-01,Fukuoka,100.5,208.5,18.5
1971-06-01,Fukuoka,141.5,123.5,22.8
1971-07-01,Fukuoka,199,243.1,28.2
1971-08-01,Fukuoka,210.5,180.9,26.6
1971-09-01,Fukuoka,134,184.1,23.2
1971-10-01,Fukuoka,37.5,200.3,17.1
1971-11-01,Fukuoka,18,169.2,13.2
1971-12-01,Fukuoka,66,114.2,8.5
1972-01-01,Fukuoka,192.5,105.8,7.9
1972-02-01,Fukuoka,120,86.5,6.8
1972-03-01,Fukuoka,145.5,130.6,9.4
1972-04-01,Fukuoka,147.5,177.1,13.8
1972-05-01,Fukuoka,126,203.3,17.9
1972-06-01,Fukuoka,342,174.7,21.4
1972-07-01,Fukuoka,559.5,173.4,26.1
1972-08-01,Fukuoka,224.5,222.6,26.4
1972-09-01,Fukuoka,176,179.9,22.2
1972-10-01,Fukuoka,117,184,17.4
1972-11-01,Fukuoka,141.5,92.7,12.7
1972-12-01,Fukuoka,59,139.2,8.5
1973-01-01,Fukuoka,120,94.5,7.7
1973-02-01,Fukuoka,42.5,121.6,7.9
1973-03-01,Fukuoka,24.5,202.1,10.1
1973-04-01,Fukuoka,223.5,163.9,15.8
1973-05-01,Fukuoka,121.5,203.6,19
1973-06-01,Fukuoka,170,200.5,22
1973-07-01,Fukuoka,207.5,243.9,27.9
1973-08-01,Fukuoka,82,254.4,28.5
1973-09-01,Fukuoka,251.5,151.5,22.7
1973-10-01,Fukuoka,85.5,158.1,17.9
1973-11-01,Fukuoka,31,167.1,12.1
1973-12-01,Fukuoka,43,113.5,6.2
1974-01-01,Fukuoka,30,140.7,5.6
1974-02-01,Fukuoka,59.5,120.8,6
1974-03-01,Fukuoka,113.5,187.4,9.1
1974-04-01,Fukuoka,108,211.6,14.9
1974-05-01,Fukuoka,137.5,217.8,19.3
1974-06-01,Fukuoka,83.5,219.8,21.7
1974-07-01,Fukuoka,333,103.1,25.1
1974-08-01,Fukuoka,102,235,27
1974-09-01,Fukuoka,79,176,22.8
1974-10-01,Fukuoka,159,151.5,18.6
1974-11-01,Fukuoka,31,158.8,12.4
1974-12-01,Fukuoka,51.5,83.3,8.3
1975-01-01,Fukuoka,84.5,115.2,6.1
1975-02-01,Fukuoka,61.5,121.1,6
1975-03-01,Fukuoka,21,216.4,9.6
1975-04-01,Fukuoka,192,147.1,14.5
1975-05-01,Fukuoka,60,212.3,18.4
1975-06-01,Fukuoka,360,185.8,22.3
1975-07-01,Fukuoka,47,251,28.3
1975-08-01,Fukuoka,73.5,246.8,28.1
1975-09-01,Fukuoka,148.5,182.9,25.6
1975-10-01,Fukuoka,100.5,151.7,19.7
1975-11-01,Fukuoka,96,151.7,13.3
1975-12-01,Fukuoka,91,104.4,7.8
1976-01-01,Fukuoka,13,127.3,5.1
1976-02-01,Fukuoka,139,134.9,8.6
1976-03-01,Fukuoka,71,155.3,9.3
1976-04-01,Fukuoka,189.5,175.9,14.2
1976-05-01,Fukuoka,155.5,182.4,18.5
1976-06-01,Fukuoka,268,143.9,21.4
1976-07-01,Fukuoka,267,182.8,24.7
1976-08-01,Fukuoka,259.5,222.4,27.4
1976-09-01,Fukuoka,244,172.9,21.3
1976-10-01,Fukuoka,153.5,193.1,17.7
1976-11-01,Fukuoka,78.5,134.8,11
1976-12-01,Fukuoka,69,126,7.4
1977-01-01,Fukuoka,38.5,92.1,3.7
1977-02-01,Fukuoka,48,160.8,4.7
1977-03-01,Fukuoka,132,158.3,10.3
1977-04-01,Fukuoka,161,177.4,15.3
1977-05-01,Fukuoka,211,174.8,18.5
1977-06-01,Fukuoka,251.5,147.2,21.8
1977-07-01,Fukuoka,88,234.1,27.5
1977-08-01,Fukuoka,120,170.4,26
1977-09-01,Fukuoka,65,187.8,24.1
1977-10-01,Fukuoka,35,242,19.4
1977-11-01,Fukuoka,163.5,120.2,14
1977-12-01,Fukuoka,40,152.3,9.8
1978-01-01,Fukuoka,75.5,96.2,7
1978-02-01,Fukuoka,59,127.2,6
1978-03-01,Fukuoka,62,222,9.4
1978-04-01,Fukuoka,57,216.5,14.5
1978-05-01,Fukuoka,42.5,228.2,19.3
1978-06-01,Fukuoka,353,200.5,23.8
1978-07-01,Fukuoka,44.5,284.3,28.7
1978-08-01,Fukuoka,99.5,261.8,28.3
1978-09-01,Fukuoka,125.5,161.7,24.5
1978-10-01,Fukuoka,84.5,193.6,18
1978-11-01,Fukuoka,54.5,178.6,13.2
1978-12-01,Fukuoka,80.5,149.3,9.4
1979-01-01,Fukuoka,54.5,114.6,7.7
1979-02-01,Fukuoka,100.5,111.7,8
1979-03-01,Fukuoka,162.5,173,9.9
1979-04-01,Fukuoka,136,181.3,14
1979-05-01,Fukuoka,81.5,241.5,18.1
1979-06-01,Fukuoka,585.5,117.4,23.6
1979-07-01,Fukuoka,151,181.7,26.3
1979-08-01,Fukuoka,112,196.1,27.9
1979-09-01,Fukuoka,70,177.7,24.6
1979-10-01,Fukuoka,102,228.8,19
1979-11-01,Fukuoka,105.5,118.8,12.5
1979-12-01,Fukuoka,81.5,141.8,9.3
1980-01-01,Fukuoka,57,92.6,6.2
1980-02-01,Fukuoka,31.5,117.8,5.1
1980-03-01,Fukuoka,131.5,142.2,9.6
1980-04-01,Fukuoka,102.5,195.6,14
1980-05-01,Fukuoka,233,205.3,18.7
1980-06-01,Fukuoka,165.5,133.9,23.1
1980-07-01,Fukuoka,886,109.1,24.9
1980-08-01,Fukuoka,846.5,77.8,24.5
1980-09-01,Fukuoka,196,180.2,22.4
1980-10-01,Fukuoka,200.5,161.1,18.1
1980-11-01,Fukuoka,76,183.9,13.5
1980-12-01,Fukuoka,50.5,103.5,6.4
1981-01-01,Fukuoka,67,126.5,4
1981-02-01,Fukuoka,68,129.5,6.1
1981-03-01,Fukuoka,63,177.1,10.2
1981-04-01,Fukuoka,147,180.2,14.6
1981-05-01,Fukuoka,81.5,217.6,18.6
1981-06-01,Fukuoka,445.5,114.7,22.8
1981-07-01,Fukuoka,218.5,230,28.5
1981-08-01,Fukuoka,179.5,212.5,27.4
1981-09-01,Fukuoka,97.5,168.9,23.1
1981-10-01,Fukuoka,156.5,172.8,18.1
1981-11-01,Fukuoka,126,105.8,11.7
1981-12-01,Fukuoka,49.5,121.8,8.2
1982-01-01,Fukuoka,66.5,103.4,5.9
1982-02-01,Fukuoka,66,114.1,6.7
1982-03-01,Fukuoka,122,174.1,10.7
1982-04-01,Fukuoka,122.5,190.1,14.2
1982-05-01,Fukuoka,70.5,227.2,20.3
1982-06-01,Fukuoka,45,229.7,22.1
1982-07-01,Fukuoka,554,160.7,24.8
1982-08-01,Fukuoka,314.5,228.1,27.1
1982-09-01,Fukuoka,182.5,153.2,22.4
1982-10-01,Fukuoka,54.5,226.9,18.7
1982-11-01,Fukuoka,120,126.8,14.9
1982-12-01,Fukuoka,60.5,105.1,8.6
1983-01-01,Fukuoka,48,136.8,6.7
